key,project_name,organization_name,lg_code,prefecture_name,city_code,city_name,cft_issue_date,cft_issue_year,category,procedure_type,external_document_uri,taxonomy_version,it_related,core_it_delivery,digital_or_ai_adjacent,matched_subgroups,subgroup_count,system_development,system_services,software_applications,operations_maintenance,cloud,cybersecurity,network_infrastructure,end_user_computing,data_digital,artificial_intelligence,it_consulting_planning,result_id,date,file_type,file_size,certification,period_end_time,location,tender_submission_deadline,opening_tenders_event,item_code,attachment_count,attachments_json
Z292NC9tb2RfbmFpa3lva3UvMjAyMy8yMDIzMDYyOF8wNDA5NQo=,【訂正公告】人事・給与情報システムデータ移行支援役務,防衛省自衛隊,13,東京都,131041,新宿区,2023-06-28T00:00:00+09:00,2023,役務,,https://www.mod.go.jp/j/budget/chotatsu/naikyoku/nyuusatu/2023/0628c.pdf,1.1.0-candidate2,True,True,False,network_infrastructure|data_digital,2,False,False,False,False,False,False,True,False,True,False,False,22,2023-06-28T19:20:58+09:00,pdf,66673.0,,,,,,,0,[]
Z292My9tb2RfZ3NkZl9lYWVfZWFmaW4vMjAyMy8yMDIzMDYyOV8xMTY1Mwo=,入退室管理システム更新役務,防衛省陸上自衛隊東部方面会計隊,13,東京都,131041,新宿区,2023-06-29T00:00:00+09:00,2023,役務,,https://www.mod.go.jp/gsdf/eae/kaikei/eafin/R4koukoku/20230719-GYOU-0520.pdf,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,8,2023-06-29T19:42:45+09:00,pdf,651153.0,,,,,,,0,[]
ZnVrdW9rYS9mdWt1b2thX3ByZWYvMjAyMy8yMDIzMDYzMF8wMjg2Nwo=,一般競争入札の公告（福岡県・長崎県財務会計システム等更新に係る要件定義・基本設計業務委託）,福岡県,40,福岡県,,,2023-06-30T00:00:00+09:00,2023,役務,,https://www.pref.fukuoka.lg.jp/bid-info/zaimukaikeiyoukenteigi.html,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,1,2023-06-30T19:05:26+09:00,html,,,,,,,,1,"[{""name"":""入札説明書 [PDFファイル／397KB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/197123.pdf""}]"
b3Nha2EvbWlub2hfY2l0eS8yMDIzLzIwMjMwNzAzXzAwMjEyCg==,箕面市学校徴収金システム更新等業務委託に係る総合評価落札方式による一般競争入札の実施について,大阪府箕面市,27,大阪府,272205,箕面市,2023-07-03T00:00:00+09:00,2023,役務,,https://www.city.minoh.lg.jp/edushien/gakkochoshukin_r5/nyusatsu.html,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,20,2025-10-21T19:12:00+09:00,html,,,,,,,,1,"[{""name"":""入札説明書（PDF：161KB）"",""uri"":""https://www.city.minoh.lg.jp/edushien/gakkochoshukin_r5/documents/setsumei.pdf""}]"
dG9reW8vbXVyYXlhbWFfaXJ5b19jZW50ZXIvMjAyMy8yMDIzMDcwM18wMDM1NAo=,【入札公告】病院情報システム一式及び7年間のシステム保守業務委託,独立行政法人国立病院機構村山医療センター,13,東京都,132233,武蔵村山市,2023-07-03T00:00:00+09:00,2023,役務,,https://www.murayama-hosp.jp/pdf/nyusatsu/20230703.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,94,2023-07-03T19:24:07+09:00,pdf,799744.0,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjMvMDcvMjAyMzA3MTBfMDI2MTIK,"仮想空間, ＸＲ及びＡＩ技術の防衛用途への適用に関する検討役務",防衛省,13,東京都,,,2023-07-10T00:00:00+09:00,2023,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,False,True,artificial_intelligence,1,False,False,False,False,False,False,False,False,False,True,False,77,2023-07-11T20:27:55+09:00,html,,,,,,,,0,[]
Z292NC9tb2RfbmFpa3lva3UvMjAyMy8yMDIzMDcxOF8wNDEwNAo=,（訂正公告）防衛省ＯＡシステム基盤運用管理役務,防衛省自衛隊,13,東京都,131041,新宿区,2023-07-18T00:00:00+09:00,2023,役務,,https://www.mod.go.jp/j/budget/chotatsu/naikyoku/nyuusatu/2023/0718a.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,45,2023-07-18T19:39:34+09:00,pdf,64491.0,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjMvMDcvMjAyMzA3MTlfMDMyMjcK,多重多層な通信ネットワークによるUxVとの通信確達に関する検討役務,防衛省,13,東京都,,,2023-07-19T00:00:00+09:00,2023,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,31,2023-07-19T20:32:43+09:00,html,,,,,,,,0,[]
dG9reW8vdGl0ZWNoX2FjLzIwMjMvMjAyMzA3MTlfMDAwOTEK,統合設備共用システム改修作業 一式,国立大学法人東京工業大学,13,東京都,131105,目黒区,2023-07-19T00:00:00+09:00,2023,役務,,http://www.zaimu.titech.ac.jp/keiyaku/kanren/koukoku/wpsys/wp-content/uploads/%E7%B5%B1%E5%90%88%E8%A8%AD%E5%82%99%E5%85%B1%E7%94%A8%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E6%94%B9%E4%BF%AE%E4%BD%9C%E6%A5%AD-%E4%B8%80%E5%BC%8F_R5.7.19_R5.8.31-.pdf,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,29,2023-07-19T19:30:26+09:00,pdf,267527.0,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjMvMDcvMjAyMzA3MjBfMDMzNDYK,大規模言語モデルを用いた行動予測に関する検討役務,防衛省,13,東京都,,,2023-07-20T00:00:00+09:00,2023,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,False,True,artificial_intelligence,1,False,False,False,False,False,False,False,False,False,True,False,27,2023-07-20T20:37:27+09:00,html,,,,,,,,0,[]
ZnVrdW9rYS9mdWt1b2thX3ByZWYvMjAyMy8yMDIzMDcyNV8wMjg5OAo=,一般競争入札の公告＜福岡県市町村立学校給与等連携クラウドサービス構築業務委託＞について,福岡県,40,福岡県,,,2023-07-25T00:00:00+09:00,2023,役務,,https://www.pref.fukuoka.lg.jp/bid-info/kyoikukyuyo-01.html,1.1.0-candidate2,True,True,False,cloud,1,False,False,False,False,True,False,False,False,False,False,False,1,2023-07-25T19:05:18+09:00,html,,,,,,,,7,"[{""name"":""入札説明書 [Wordファイル／130KB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/198827.doc""},{""name"":""仕様書 [Wordファイル／327KB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/198944.docx""},{""name"":""仕様書別添１ [Excelファイル／18KB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/198747.xlsx""},{""name"":""仕様書別添２ [Wordファイル／18KB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/198748.docx""},{""name"":""仕様書別添３ [Wordファイル／33KB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/198749.docx""},{""name"":""仕様書別添４ [Wordファイル／16KB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/198750.docx""},{""name"":""評価基準項目 [Excelファイル／19KB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/198945.xlsx""}]"
YWljaGkvbmNnZy8yMDIzLzIwMjMwODA3XzAxMDg3Cg==,NILS-LSAデータ統合管理システム構築業務委託契約,国立研究開発法人国立長寿医療研究センター,23,愛知県,232238,大府市,2023-08-07T00:00:00+09:00,2023,役務,,https://www.ncgg.go.jp/ncgg-chotatsu/documents/20230807.pdf,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,16,2023-08-07T19:12:32+09:00,pdf,132570.0,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjMvMDgvMjAyMzA4MDdfMDQ3NjQK,供託システムの更改に係る機器・ソフトウェア等の賃貸借及び導入役務等 一式,法務省,13,東京都,,,2023-08-07T00:00:00+09:00,2023,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,system_development|software_applications,2,True,False,True,False,False,False,False,False,False,False,False,76,2023-08-07T19:45:34+09:00,html,,,,,,,,0,[]
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDIzLzIwMjMwODE0XzAwNjc3Cg==,道有施設への太陽光発電システム導入可能性調査（野立て）委託業務に係る総合評価一般競争入札の実施,北海道,01,北海道,,,2023-08-14T00:00:00+09:00,2023,役務,,https://www.pref.hokkaido.lg.jp/kz/tot/162269.html,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,30,2023-08-14T19:29:48+09:00,html,,,,,,,,2,"[{""name"":""入札公告（北海道告示第11149号） (PDF 152KB)"",""uri"":""https://www.pref.hokkaido.lg.jp/fs/8/9/9/2/0/6/2/_/03%E5%85%A5%E6%9C%AD%E3%81%AE%E5%AE%9F%E6%96%BD(%E5%91%8A%E7%A4%BA11149).pdf""},{""name"":""入札関係書類一式 (ZIP 2.96MB)"",""uri"":""https://www.pref.hokkaido.lg.jp/fs/8/9/9/2/6/4/4/_/%E5%85%A5%E6%9C%AD%E9%96%A2%E4%BF%82%E6%9B%B8%E9%A1%9E%E4%B8%80%E5%BC%8F.zip""}]"
c2VhcmNoL3BfcG9ydGFsLzIwMjMvMDgvMjAyMzA4MTVfMDU0NjEK,【本省】令和５年度経済産業省情報セキュリティ管理規程等の改正業務役務請負,経済産業省,13,東京都,,,2023-08-15T00:00:00+09:00,2023,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,cybersecurity,1,False,False,False,False,False,True,False,False,False,False,False,52,2023-08-15T19:45:41+09:00,html,,,,,,,,0,[]
dG9reW8va2VpZGFpLzIwMjMvMjAyMzA4MThfMDA1MzEK,車載ネットワークからのデータ取得役務（形式：68KB）,国家公安委員会（警察庁）警察大学校,13,東京都,132063,府中市,2023-08-18T00:00:00+09:00,2023,役務,,https://www.npa.go.jp/keidai/resources/kobo/tyotatsu/2023/R5-16.pdf,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,45,2023-08-18T19:15:36+09:00,pdf,69796.0,,,,,,,0,[]
Z292My9tb2RfbmRhX29iYXJhZGFpLzIwMjMvMjAyMzA4MjRfMDM4MTcK,教場用ネットワーク配線設置役務,防衛省防衛大学校,14,神奈川県,142018,横須賀市,2023-08-24T00:00:00+09:00,2023,役務,,https://www.mod.go.jp/nda/procurement/anken/010050824304.pdf,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,13,2023-08-24T20:19:06+09:00,pdf,145347.0,,,,,,,1,"[{""name"":""仕様書のとおり"",""uri"":""https://www.mod.go.jp/nda/procurement/anken/u010050824304.pdf""}]"
Z292NS9yb2Z1a3UvMjAyMy8yMDIzMDgyNV8wMTgxNwo=,病院情報システム一式及び7年間のシステム保守業務委託（山陰労災病院）,独立行政法人労働者健康安全機構,14,神奈川県,141305,川崎市,2023-08-25T00:00:00+09:00,2023,役務,,https://www.johas.go.jp/Portals/0/data0/jigyogaiyo/choutatsu/nyusatsu/0508/nyuusatsu050825.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,11,2023-08-25T00:00:00+09:00,pdf,161106.0,,,,,,,0,[]
YWljaGkvbmNnZy8yMDIzLzIwMjMwODI4XzAxMDkyCg==,生理検査システム保守業務委託契約,国立研究開発法人国立長寿医療研究センター,23,愛知県,232238,大府市,2023-08-28T00:00:00+09:00,2023,役務,,https://www.ncgg.go.jp/ncgg-chotatsu/documents/20230828.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,3,2023-08-28T19:12:34+09:00,pdf,138905.0,,,,,,,0,[]
a2FuYWdhd2EvaGFkYW5vX2NpdHkvMjAyMy8yMDIzMDgzMF8wMzA5OAo=,令和５年度秦野市埋蔵文化財試掘確認調査デジタル化委託業務,神奈川県秦野市,14,神奈川県,142115,秦野市,2023-08-30T00:00:00+09:00,2023,役務,,https://www.city.hadano.kanagawa.jp/sekkeitosho/2_gaiyou/5053142.pdf,1.1.0-candidate2,True,False,True,data_digital,1,False,False,False,False,False,False,False,False,True,False,False,7,2023-08-30T19:09:08+09:00,pdf,291272.0,,,,,,,0,[]
dG9reW8vdGl0ZWNoX2FjLzIwMjMvMjAyMzA4MzBfMDAxMzAK,研究者情報DB構築に向けた「システム提案依頼書」作成に関する支援業務 一式,国立大学法人東京工業大学,13,東京都,131105,目黒区,2023-08-30T00:00:00+09:00,2023,役務,,http://www.zaimu.titech.ac.jp/keiyaku/kanren/koukoku/wpsys/wp-content/uploads/%E7%A0%94%E7%A9%B6%E8%80%85%E6%83%85%E5%A0%B1DB%E6%A7%8B%E7%AF%89%E3%81%AB%E5%90%91%E3%81%91%E3%81%9F%E3%80%8C%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E6%8F%90%E6%A1%88%E4%BE%9D%E9%A0%BC%E6%9B%B8%E3%80%8D%E4%BD%9C%E6%88%90%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E6%94%AF%E6%8F%B4%E6%A5%AD%E5%8B%99-%E4%B8%80%E5%BC%8F_R5.8.30-R5.9.28.pdf,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,4,2023-08-30T19:34:17+09:00,pdf,129046.0,,,,,,,0,[]
Z292OS9qcG5zcG9ydC8yMDIzLzIwMjMwOTA1XzAwOTU1Cg==,例規システムの提供、運用保守等業務委託,独立行政法人日本スポーツ振興センター,13,東京都,131032,港区,2023-09-05T00:00:00+09:00,2023,役務,,https://www.jpnsport.go.jp/corp/Portals/0/corp/R5tyoutatsu/20230905_reikisisutemunoteikyou-unyouhoshyuougyoumuitaku.pdf,1.1.0-candidate2,True,True,False,system_services|operations_maintenance,2,False,True,False,True,False,False,False,False,False,False,False,78,2023-09-05T19:05:11+09:00,pdf,252320.0,,,,,,,0,[]
Z292My9tb2RfbmRhX29iYXJhZGFpLzIwMjMvMjAyMzA5MDhfMDM4MzAK,防衛大学校ホームページの刷新・技術教育・維持管理に係る支援役務,防衛省防衛大学校,14,神奈川県,142018,横須賀市,2023-09-08T00:00:00+09:00,2023,役務,,https://www.mod.go.jp/nda/procurement/anken/010050908316.pdf,1.1.0-candidate2,True,True,False,software_applications,1,False,False,True,False,False,False,False,False,False,False,False,26,2023-09-08T20:26:23+09:00,pdf,196718.0,,,,,,,1,"[{""name"":""仕様書のとおり"",""uri"":""https://www.mod.go.jp/nda/procurement/anken/u010050908316.pdf""}]"
ZnVrdW9rYS9wb2xpY2VfZnVrdW9rYS8yMDIzLzIwMjMwOTExXzAxMjMwCg==,SKYSEA及びEVEMAサーバ構築・設定業務委託に係る入札について,国家公安委員会（警察庁）福岡県警察,40,福岡県,401307,福岡市,2023-09-11T00:00:00+09:00,2023,役務,,https://www.police.pref.fukuoka.jp/data/open/cnt/3/16991/1/sabarkoukoku.pdf,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,14,2023-09-11T19:13:34+09:00,pdf,173868.0,,,,,,,1,"[{""name"":""・SKYSEA及びEVEMAサーバ構築・設定業務委託に係る入札について（入札説明書） （3,239kbyte）"",""uri"":""https://www.police.pref.fukuoka.jp/data/open/cnt/3/16991/1/sabersetumei.pdf""}]"
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDIzLzIwMjMwOTEyXzAwNzM2Cg==,道有施設への太陽光発電システム導入可能性調査（野立て）委託業務に係る総合評価一般競争入札の実施,北海道,01,北海道,,,2023-09-12T00:00:00+09:00,2023,役務,,https://www.pref.hokkaido.lg.jp/kz/tot/162269.html,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,40,2023-09-12T19:31:02+09:00,html,,,,,,,,1,"[{""name"":""入札関係書類一式 (ZIP 2.96MB)"",""uri"":""https://www.pref.hokkaido.lg.jp/fs/8/9/9/2/6/4/4/_/%E5%85%A5%E6%9C%AD%E9%96%A2%E4%BF%82%E6%9B%B8%E9%A1%9E%E4%B8%80%E5%BC%8F.zip""}]"
b3Nha2Evb3Nha2FfY2l0eS8yMDIzLzIwMjMwOTEyXzAwNjEzCg==,大阪市準公営企業財務会計システム再構築及び運用保守業務委託,大阪府大阪市,27,大阪府,271004,大阪市,2023-09-12T00:00:00+09:00,2023,役務,,https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000607/607413/R5junkoushisutemusaikouchiku.pdf,1.1.0-candidate2,True,True,False,system_development|operations_maintenance,2,True,False,False,True,False,False,False,False,False,False,False,20,2023-09-12T19:27:46+09:00,pdf,17920.0,,,,,,,2,"[{""name"":""入札説明書(PDF形式, 2.41MB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000607/607413/nyuusatsusetsumeisho2.pdf""},{""name"":""仕様書(PDF形式, 12.49MB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000607/607413/shiyousho.pdf""}]"
ZnVrdW9rYS9mdWt1b2thX3ByZWYvMjAyMy8yMDIzMDkxM18wMjk2MQo=,一般競争入札の公告（ＡＩ−ＯＣＲ等調達・導入支援業務委託契約）,福岡県,40,福岡県,,,2023-09-13T00:00:00+09:00,2023,役務,,https://www.pref.fukuoka.lg.jp/bid-info/aiocr23kanshi.html,1.1.0-candidate2,True,False,True,artificial_intelligence,1,False,False,False,False,False,False,False,False,False,True,False,13,2023-09-13T19:05:22+09:00,html,,,,,,,,2,"[{""name"":""入札説明書 [PDFファイル／2.04MB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/202051.pdf""},{""name"":""同等品チェックリスト [Excelファイル／23KB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/202055.xlsx""}]"
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDIzLzIwMjMwOTE0XzAwNzQzCg==,【公告】令和５年度データセンター集積推進事業（海外データセンター誘致）委託業務 総合評価一般競争入札の実施について,北海道,01,北海道,,,2023-09-14T00:00:00+09:00,2023,役務,,https://www.pref.hokkaido.lg.jp/kz/ssg/165956.html,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,35,2023-09-14T19:33:04+09:00,html,,,,,,,,1,"[{""name"":""北海道告示第11272号（入札の実施） (PDF 279KB)"",""uri"":""https://www.pref.hokkaido.lg.jp/fs/9/1/3/7/0/9/6/_/03_%E5%91%8A%E7%A4%BA%E7%AC%AC11272%E5%8F%B7(%E5%85%A5%E6%9C%AD%E3%81%AE%E5%AE%9F%E6%96%BD).pdf""}]"
ZnVrdW9rYS9mdWt1b2thX3ByZWYvMjAyMy8yMDIzMDkyNV8wMjk3Nwo=,一般競争入札の公告について(福岡県病院事業財務会計システム導入業務委託）,福岡県,40,福岡県,,,2023-09-25T00:00:00+09:00,2023,役務,,https://www.pref.fukuoka.lg.jp/bid-info/byoin01.html,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,1,2023-09-25T19:05:22+09:00,html,,,,,,,,1,"[{""name"":""入札説明書 [PDFファイル／1.86MB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/203074.pdf""}]"
dG9reW8vdGl0ZWNoX2FjLzIwMjMvMjAyMzA5MjVfMDAxNDgK,自立分散型エネルギーシステムと電力取引をシミュレートするソフトウェア開発 一式,国立大学法人東京工業大学,13,東京都,131105,目黒区,2023-09-25T00:00:00+09:00,2023,役務,,http://www.zaimu.titech.ac.jp/keiyaku/kanren/koukoku/wpsys/wp-content/uploads/%E8%87%AA%E7%AB%8B%E5%88%86%E6%95%A3%E5%9E%8B%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%81%A8%E9%9B%BB%E5%8A%9B%E5%8F%96%E5%BC%95%E3%82%92%E3%82%B7%E3%83%9F%E3%83%A5%E3%83%AC%E3%83%BC%E3%83%88%E3%81%99%E3%82%8B%E3%82%BD%E3%83%95%E3%83%88%E3%82%A6%E3%82%A7%E3%82%A2%E9%96%8B%E7%99%BA%20%E4%B8%80%E5%BC%8F_R5.9.25-R5.10.11.pdf,1.1.0-candidate2,True,True,False,system_development|software_applications,2,True,False,True,False,False,False,False,False,False,False,False,26,2023-09-25T19:27:09+09:00,pdf,5488.0,,,,,,,0,[]
dG9reW8vdG9reW9faXJ5b19jZW50ZXIvMjAyMy8yMDIzMDkyNl8wMDYxNgo=,病院情報システム等運用保守業務委託一式（9月26日～10月13日）（PDF：103KB）,独立行政法人国立病院機構東京医療センター,13,東京都,131105,目黒区,2023-09-26T00:00:00+09:00,2023,役務,,https://tokyo-mc.hosp.go.jp/wp-content/uploads/2023/09/procure20230926_1.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,17,2023-09-26T19:25:46+09:00,pdf,105396.0,,,,,,,0,[]
b3Nha2EvbWlub2hfY2l0eS8yMDIzLzIwMjMwOTI5XzAwMTk2Cg==,令和5年度箕面市情報セキュリティ監査業務委託にかかる一般競争入札の実施について,大阪府箕面市,27,大阪府,272205,箕面市,2023-09-29T00:00:00+09:00,2023,役務,,https://www.city.minoh.lg.jp/keiyaku/ippannkyousounyuusatu/documents/5sekyurity.html,1.1.0-candidate2,True,True,False,cybersecurity,1,False,False,False,False,False,True,False,False,False,False,False,1,2025-10-21T19:11:38+09:00,html,,,,,,,,2,"[{""name"":""入札説明書（PDF：135KB）"",""uri"":""https://www.city.minoh.lg.jp/keiyaku/ippannkyousounyuusatu/documents/documents/01setumeisyor5sekyuritelikansa.pdf""},{""name"":""仕様書（PDF：238KB）"",""uri"":""https://www.city.minoh.lg.jp/keiyaku/ippannkyousounyuusatu/documents/documents/02shiyousyor5sekyuritelikansa.pdf""}]"
c2VhcmNoL3BfcG9ydGFsLzIwMjMvMTAvMjAyMzEwMDVfMDk0NjgK,【本省】令和５年度経済産業省情報セキュリティ監査等業務役務請負,経済産業省,13,東京都,,,2023-10-05T00:00:00+09:00,2023,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,cybersecurity,1,False,False,False,False,False,True,False,False,False,False,False,96,2023-10-05T19:34:28+09:00,html,,,,,,,,0,[]
ZnVrdW9rYS9vbXV0YV9ob3NwLzIwMjMvMjAyMzEwMDZfMDAyNzcK,病院情報システム更新等に係るコンサルティング業務委託,独立行政法人国立病院機構大牟田病院,40,福岡県,402028,大牟田市,2023-10-06T00:00:00+09:00,2023,役務,,https://omuta.hosp.go.jp/files/000201682.pdf,1.1.0-candidate2,True,True,False,system_development|it_consulting_planning,2,True,False,False,False,False,False,False,False,False,False,True,8,2023-10-09T19:10:04+09:00,pdf,289004.0,,,,,,,0,[]
Z292NS9zYW5naWluX2dvLzIwMjMvMjAyMzEwMTFfMDA0OTMK,参議院インターネット審議中継システム外４Webシステム利用環境の提供及びその運用役務一式（一般）(PDF),参議院,13,東京都,131016,千代田区,2023-10-11T00:00:00+09:00,2023,役務,,https://www.sangiin.go.jp/japanese/annai/choutatu/21buppin-ekimu/pdf/231011.pdf,1.1.0-candidate2,True,True,False,system_services|operations_maintenance,2,False,True,False,True,False,False,False,False,False,False,False,69,2023-10-11T19:42:43+09:00,pdf,132721.0,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjMvMTAvMjAyMzEwMTNfMTAxMTIK,防衛省ＯＡシステム基盤端末及び防衛情報通信基盤端末等移設役務,防衛省,13,東京都,,,2023-10-13T00:00:00+09:00,2023,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,58,2023-10-13T19:33:14+09:00,html,,,,,,,,0,[]
Z292NC9tb2RfbmFpa3lva3UvMjAyMy8yMDIzMTAxOF8wNDE1Nwo=,クリアリングシステムにおけるクラウド技術活用のための検討支援等役務,防衛省自衛隊,13,東京都,131041,新宿区,2023-10-18T00:00:00+09:00,2023,役務,,https://www.mod.go.jp/j/budget/chotatsu/naikyoku/nyuusatu/2023/1018a.pdf,1.1.0-candidate2,True,True,False,cloud,1,False,False,False,False,True,False,False,False,False,False,False,46,2023-10-18T19:35:02+09:00,pdf,116522.0,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjMvMTAvMjAyMzEwMThfMTA0NjUK,クリアリングシステムにおけるクラウド技術活用のための検討支援等役務,防衛省,13,東京都,,,2023-10-18T00:00:00+09:00,2023,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,cloud,1,False,False,False,False,True,False,False,False,False,False,False,45,2023-10-19T19:36:46+09:00,html,,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjMvMTAvMjAyMzEwMTlfMTA0MTUK,参議院ネットワークシステムぜい弱性診断役務（令和５年度）,参議院,13,東京都,,,2023-10-19T00:00:00+09:00,2023,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,40,2023-10-19T19:36:31+09:00,html,,,,,,,,0,[]
Z292NC9tb2RfbmFpa3lva3UvMjAyMy8yMDIzMTAyNF8wNDE2Mgo=,人事・給与情報システムヘルプデスク業務支援役務,防衛省自衛隊,13,東京都,131041,新宿区,2023-10-24T00:00:00+09:00,2023,役務,,https://www.mod.go.jp/j/budget/chotatsu/naikyoku/nyuusatu/2023/1024a.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,27,2023-10-24T19:37:06+09:00,pdf,154399.0,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjMvMTAvMjAyMzEwMjRfMTA5OTIK,人事・給与情報システムヘルプデスク業務支援役務,防衛省,13,東京都,,,2023-10-24T00:00:00+09:00,2023,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,25,2023-10-25T19:42:22+09:00,html,,,,,,,,0,[]
Z292NC9tb2RfbmFpa3lva3UvMjAyMy8yMDIzMTAyNV8wNDE2Ngo=,【訂正公告】クリアリングシステムにおけるクラウド技術活用のための検討支援等役務,防衛省自衛隊,13,東京都,131041,新宿区,2023-10-25T00:00:00+09:00,2023,役務,,https://www.mod.go.jp/j/budget/chotatsu/naikyoku/nyuusatu/2023/1025a.pdf,1.1.0-candidate2,True,True,False,cloud,1,False,False,False,False,True,False,False,False,False,False,False,22,2023-10-25T19:35:17+09:00,pdf,54785.0,,,,,,,0,[]
